transaction_id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,hour,amount,channel,card_present,merchant_category,distance_from_home_km,distance_from_last_txn_km,ratio_to_median_price,is_foreign_transaction,is_fraud
1228,-0.4351,-0.7255,-0.9646,-0.0376,-0.7312,-1.0025,0.6576,0.5057,-1.0235,-0.9575,17,25.44,online,0,entertainment,5.35,0.19,1.235,0,0
18770,-1.083,0.1809,-0.738,-1.5774,-1.4429,0.5595,-0.2563,-0.5583,0.053,1.1018,13,29.64,card_present,1,dining,8.98,0.87,1.608,0,0
44291,0.0295,0.3452,-0.2143,-2.0984,-0.4259,1.8806,1.332,-0.2464,1.3586,-1.2371,4,32.2,online,0,jewelry,4.21,5.34,0.746,0,0
238,-0.3436,-0.4186,2.1094,-1.0697,0.2942,1.394,0.1998,0.5825,0.5748,0.4448,0,22.07,online,0,electronics,23.37,5.58,1.268,0,0
59038,-0.3752,0.3299,1.2316,0.7526,1.8453,-0.996,-1.1533,1.1476,0.8453,-0.4355,12,4.84,card_present,1,travel,6.58,0.0,0.799,0,0
16427,-0.0446,1.2226,-0.7929,0.5749,-0.2608,0.8335,0.0975,-0.6002,0.5744,-1.2538,1,6.95,online,0,travel,18.63,15.72,0.979,0,0
40896,0.2963,1.3237,0.3663,-0.1082,0.214,-0.6529,-0.3786,0.4132,1.169,-1.7246,1,16.51,card_present,1,grocery,1.7,4.04,0.654,0,0
37366,0.5635,0.186,-0.0539,1.0855,-0.5307,0.1665,-1.836,2.1368,-0.9338,-0.5633,23,17.33,card_present,1,dining,5.55,2.18,1.058,0,0
4476,0.9742,-0.7477,-1.2929,-0.6867,0.0287,-1.7254,0.6423,-0.5807,-1.0699,1.675,5,5.98,card_present,1,dining,35.13,3.86,0.843,0,0
2142,-0.8175,-0.0977,-0.801,1.4288,0.664,2.0992,-0.3126,-0.0801,-0.8206,-1.2932,10,4.01,online,0,cash_advance,5.65,1.23,1.357,0,0
34243,1.0161,-0.9437,2.5671,-1.2511,-0.6769,-1.0051,-0.0869,0.2683,-1.3756,0.2611,19,33.67,card_present,1,cash_advance,2.28,3.48,1.576,0,0
53279,-0.0636,1.7148,1.4629,-0.3442,0.6579,0.0745,-1.7419,0.3715,0.3556,0.0573,8,55.9,card_present,1,dining,1.3,3.96,1.331,0,0
9481,-1.2974,0.6456,-0.5735,0.099,0.2618,-0.1972,-0.0778,1.3759,-0.2864,-1.1907,18,7.99,card_present,1,travel,3.6,1.01,0.604,0,0
38492,0.7957,-0.3491,1.2939,0.7504,-1.8885,-0.297,-2.3323,-2.7968,-0.2646,1.0047,18,1.73,online,0,fuel,2.0,8.85,0.594,0,0
58518,-2.2615,1.455,-0.0391,1.188,1.1103,0.7122,-0.0565,-1.8399,0.2621,0.2297,20,15.37,card_present,1,utilities,7.64,5.31,0.906,0,0
42163,0.1468,-1.0859,2.24,1.4876,-0.3957,-0.6234,0.6113,0.2421,-1.2272,1.8717,6,14.53,online,0,jewelry,7.62,2.2,1.163,0,0
29963,-1.1838,0.4033,-0.0624,1.8607,-0.3772,-0.5349,1.9404,0.3346,-0.4584,0.9229,4,10.16,phone_order,0,grocery,0.36,0.82,0.893,0,0
24146,-2.2669,0.7649,0.5578,-1.3085,1.0512,0.1757,-1.4882,-0.0527,0.3772,-0.5752,4,7.14,online,0,,0.18,9.68,0.658,0,0
32461,2.0384,-0.4843,-0.35,-0.3551,1.2015,-1.6174,-0.8187,0.718,0.3438,0.9158,13,33.07,online,0,fuel,7.47,4.23,1.033,0,0
41668,-0.2887,-0.2964,0.495,-0.6865,2.227,0.7208,1.1604,1.0818,-0.0205,0.4255,7,19.27,online,0,jewelry,7.48,0.22,1.104,0,0
35483,-0.1512,-0.4562,0.587,-0.2499,0.1568,-0.6348,-0.5437,0.3078,-1.2146,-0.7923,15,9.94,card_present,1,online_retail,4.31,8.22,0.649,0,0
9355,0.1935,1.1275,1.2119,-2.0096,1.0443,1.1273,-0.9769,0.5765,-0.7858,-0.1281,3,7.05,online,0,fuel,17.13,11.3,1.551,0,0
44851,-0.6812,-0.2365,0.3679,-1.9363,1.1871,-1.5236,-0.8641,0.2857,-2.1128,-1.163,19,18.2,card_present,1,dining,15.02,18.06,0.557,0,0
57921,0.2149,-1.204,0.798,0.99,-0.8034,-1.0975,0.0643,1.1048,-0.2891,0.6971,22,22.93,online,0,dining,6.44,1.51,1.661,0,0
35674,0.2641,1.0201,0.1488,-0.0292,0.6238,1.412,0.3285,-0.1355,0.6619,-0.8386,10,30.61,online,0,online_retail,6.16,7.2,0.718,0,0
59428,-0.9031,0.909,0.3807,0.2753,-0.7343,0.9636,-0.362,0.2423,-0.0084,-0.4561,6,36.94,online,0,dining,3.53,1.09,0.813,0,0
25653,-1.265,1.3202,-0.5249,0.0907,0.5535,-1.4275,0.7026,0.2596,0.27,-0.4752,22,2.22,phone_order,0,electronics,0.01,4.01,1.161,0,0
57822,0.7887,1.1333,-1.8376,0.0577,0.4254,-0.9025,0.1916,-1.0479,0.1089,-0.1388,10,58.04,card_present,1,fuel,12.14,5.07,1.193,0,0
31006,-1.0592,-0.3338,0.6116,0.5126,1.8025,-0.9188,3.4164,-1.0735,-1.1964,-0.9268,12,13.25,card_present,1,travel,0.74,1.6,1.493,0,0
25960,-1.5552,-1.0336,-0.3702,-1.0309,-0.7983,-1.5672,-0.4738,-1.3158,0.2216,1.5057,13,7.7,online,0,fuel,14.49,2.53,1.466,0,0
13405,0.0138,0.5129,0.6856,0.3392,0.6832,0.1986,0.2123,-0.2967,1.0449,0.1042,15,9.15,online,0,grocery,6.59,2.95,0.919,0,0
28519,0.2898,-0.1483,0.8532,-0.6117,-0.2148,0.7856,0.7108,-1.8639,2.9388,-0.7109,8,4.72,online,0,utilities,1.26,0.85,1.03,0,0
17732,0.1567,0.1817,0.5938,-1.0455,0.8173,-0.595,-0.1537,-0.317,0.0261,-2.263,23,32.01,card_present,1,utilities,4.65,1.98,1.267,0,0
28923,0.0866,-0.3644,-0.0542,-0.091,1.0228,0.1796,-2.2435,0.3361,-0.1395,0.4386,4,150.49,card_present,1,utilities,13.83,5.58,0.685,0,0
1857,-0.0526,0.0293,0.3184,1.1849,-1.3901,-1.1803,0.1708,-1.2527,-0.1386,-0.4272,23,18.32,online,0,jewelry,44.03,5.14,1.455,0,0
32352,-0.6026,-1.2359,-0.8934,-0.6223,0.5261,1.3336,0.5978,-0.6268,0.0081,0.2752,22,51.64,card_present,1,online_retail,1.47,3.36,1.461,0,0
21047,-1.1827,-0.9054,-0.846,1.8847,-0.5654,-0.0473,-0.4815,1.6632,-0.0545,-1.7772,1,24.0,phone_order,0,entertainment,23.3,1.61,0.672,0,0
49478,-0.5924,0.9503,-0.193,-0.4581,-0.0545,1.5843,0.7969,0.5398,0.0144,-0.0797,10,29.94,online,0,utilities,2.19,3.05,0.661,0,0
32916,-0.3613,-1.3554,-1.5476,0.1673,-0.471,1.5783,-0.1814,1.3046,-1.6861,-0.5918,5,27.57,card_present,1,online_retail,3.86,7.44,1.759,0,0
20975,-0.7025,-0.4701,-0.1253,0.7339,-0.2591,0.3758,1.1057,0.8587,-1.2305,0.3885,17,12.89,card_present,1,utilities,6.45,7.3,1.521,0,0
11246,2.9542,-0.8046,-0.0199,0.6286,-1.8364,0.2247,-0.0871,-0.5538,1.3341,0.5022,13,296.55,online,0,travel,3.44,3.98,0.848,0,0
38247,-0.3034,-0.3518,-0.9592,0.6059,-0.1775,0.0916,-0.1119,2.0395,-1.2254,1.6252,0,19.53,card_present,1,online_retail,4.02,1.1,1.767,0,0
54134,1.6917,-0.2508,-2.0894,0.48,-1.8849,-1.2209,-0.2975,0.822,0.2632,0.1813,15,6.84,card_present,1,utilities,5.2,2.34,0.587,0,0
32811,0.856,-1.003,-0.362,1.0703,0.6491,-0.1876,-0.5868,-0.4555,0.8812,0.2501,17,44.75,card_present,1,travel,8.41,2.95,1.139,0,0
14764,-0.2198,0.8927,-1.2019,-0.8045,0.4004,-0.8981,-1.3534,0.2308,-1.2519,0.1064,19,20.31,card_present,1,fuel,0.26,1.45,1.32,0,0
34101,-1.1558,-1.6829,-0.0022,-1.1712,0.8902,0.8954,-0.5752,-0.2199,1.4442,-1.5969,13,27.54,card_present,1,travel,2.65,0.61,1.61,0,0
50875,0.5118,-0.4002,-0.7329,-2.102,2.2624,-0.3405,-0.3637,-1.2616,-1.359,-0.041,22,37.3,online,0,entertainment,4.74,0.11,1.258,0,0
25247,0.2766,-0.8601,-0.8052,0.0702,-0.104,-1.0628,-0.8204,0.9252,-0.4269,-0.1526,17,155.61,online,0,online_retail,3.24,6.35,1.275,0,0
8994,0.4043,0.4865,-0.7045,-0.1787,0.4522,0.4057,-0.3258,0.449,-1.165,-0.3393,0,80.13,card_present,1,fuel,1.73,0.19,1.647,0,0
57359,-0.6302,0.1417,0.8675,1.411,-0.7546,-1.0009,-1.5449,-0.0118,-0.9752,0.8303,5,19.99,card_present,1,cash_advance,3.87,7.11,1.89,0,0
31908,-0.4262,-0.7399,-0.2739,0.5965,1.0198,-1.7776,4.1637,-0.8497,0.1585,0.2499,22,20.08,card_present,1,dining,7.79,0.19,1.622,0,0
14287,-1.6097,-1.5066,0.9817,-0.1861,-0.7586,-1.7645,1.4956,0.4044,0.6357,-1.041,18,15.3,online,0,jewelry,3.37,8.31,1.417,0,0
24563,-0.5835,0.0676,-0.4802,-0.2239,0.1252,-0.4615,1.5963,-0.5174,0.9286,0.293,17,215.81,card_present,1,fuel,4.75,2.97,1.62,1,0
14903,-0.479,-0.9199,-0.4647,0.3103,0.1155,-1.1649,-2.6425,1.568,-0.4251,1.0231,22,14.08,phone_order,0,fuel,9.58,2.06,0.907,0,0
43252,-1.3182,-0.3891,-0.0675,-0.6364,0.8186,0.448,-0.8671,0.6432,-0.5433,-0.6078,6,97.03,online,0,grocery,2.08,5.63,1.554,0,0
24384,1.2099,1.3161,1.1934,0.6132,0.9141,-1.5717,1.2103,-0.4474,0.1786,1.3038,9,23.79,card_present,1,jewelry,8.09,0.19,1.596,0,0
12712,-1.2725,-0.3179,0.0365,0.8187,-1.8155,-0.6177,-1.7778,0.0476,-0.2493,0.2675,3,28.01,online,0,jewelry,0.17,3.35,0.723,0,0
296,-1.0699,-0.0378,-1.0494,0.4697,-0.5082,0.2437,0.4099,0.0359,-0.0924,0.6097,17,26.82,card_present,1,,8.62,6.91,0.911,0,0
19246,-0.8593,0.9353,-1.4803,1.2232,0.0412,0.0756,-0.8188,-1.5348,0.2842,0.6138,15,7.32,card_present,1,jewelry,31.25,0.9,1.241,0,0
49245,0.9581,1.4306,0.7087,-1.9918,-0.6992,-0.5151,2.9956,-0.0089,-0.9166,-0.6632,4,107.27,online,0,grocery,3.97,3.26,1.609,0,0
53340,-0.2177,-1.0614,0.4952,-1.1335,0.6126,0.4527,-1.2742,-1.8234,-0.413,-1.1009,1,17.02,card_present,1,entertainment,10.29,8.57,2.594,0,0
25981,1.1446,-1.1667,-0.4713,-1.0822,0.3935,2.0879,2.18,2.8033,-1.2248,-0.0026,18,17.78,card_present,1,utilities,1.24,5.69,0.622,1,0
38633,-0.8669,-0.3211,1.3203,-0.2008,0.0622,-0.5291,1.7965,0.8826,-0.7756,0.8286,15,38.49,card_present,1,jewelry,9.36,7.28,1.11,0,0
22501,-0.2406,-1.6275,-2.0628,-0.5077,-0.6054,-0.2701,-2.3269,-0.7546,0.596,0.0151,14,95.71,online,0,online_retail,0.58,5.36,1.189,0,0
31396,0.6846,-1.4091,-1.4379,0.8647,0.5532,0.4643,1.6829,-0.2944,-1.6655,-0.0906,3,99.97,card_present,1,online_retail,4.99,10.09,0.839,0,0
46645,0.4162,0.197,-1.1578,1.2762,-0.5227,2.4133,-0.1824,-0.32,-0.7374,1.0647,15,27.91,online,0,grocery,13.0,4.04,2.201,0,0
32815,-1.5607,-1.6833,1.3334,-1.0424,1.5876,0.6143,0.5247,0.8972,1.0252,-0.3394,22,2.92,online,0,travel,13.86,1.67,1.096,0,0
999,-0.6779,-1.101,-0.7866,-0.5765,0.9252,0.5924,1.1922,0.175,-0.7322,-1.7208,20,16.45,card_present,1,grocery,7.6,10.14,0.728,0,0
56987,-0.6,0.4397,0.8754,0.2574,-0.2382,-0.1889,0.2526,-0.3843,0.0756,-1.2075,16,10.62,online,0,cash_advance,6.97,0.05,0.578,0,0
34583,0.3915,-0.772,1.176,0.7584,0.3084,-0.1647,0.5588,-1.3315,-0.4161,2.1031,21,19.98,card_present,1,travel,4.83,1.91,1.408,0,0
52188,-1.3062,-0.9246,0.6463,1.3088,-1.1729,0.1383,-1.0572,0.1931,-0.7123,1.6537,19,10.36,card_present,1,entertainment,0.49,20.69,1.17,1,0
17373,1.6481,0.9651,1.7889,0.2202,-0.3429,-0.5427,0.8585,0.4743,1.0107,-0.046,23,84.5,card_present,1,grocery,3.79,1.6,0.616,0,0
45162,-0.5408,0.8464,1.8023,0.9349,1.3574,0.9629,-0.8713,0.8111,-0.6896,-0.4056,19,26.89,phone_order,0,cash_advance,8.24,0.51,0.882,0,0
53180,0.956,-0.2846,-0.135,0.2192,-0.141,1.5174,-0.281,2.4189,-1.2086,0.3024,18,5.58,online,0,online_retail,10.98,,1.141,0,0
17156,-0.3367,-1.8437,0.0518,0.9739,0.4595,0.3375,-1.1455,0.0592,-0.0603,-1.006,17,15.15,online,0,fuel,10.13,4.24,0.71,0,0
48252,0.9391,-0.2776,-0.2845,2.0666,-1.5353,-0.7276,-1.3664,-0.5948,-0.3414,-0.7026,17,51.99,card_present,1,fuel,7.19,0.15,1.171,0,0
43613,0.1336,0.8265,0.0738,1.5155,0.3412,-0.7929,0.788,-0.1151,-0.8454,0.9901,5,33.47,card_present,1,dining,3.37,2.32,1.141,0,0
21242,-0.153,-1.2658,0.2464,-0.3161,-0.685,-0.475,-0.2654,0.1176,0.7449,1.2735,18,21.85,card_present,1,online_retail,15.39,3.04,0.833,0,0
59517,1.0649,-0.0677,-1.3012,-0.2689,0.4863,0.5352,-0.7081,-0.5009,-0.4711,-0.4215,11,11.74,online,0,travel,2.62,5.88,1.664,0,0
44038,-1.0612,-1.1817,-1.2142,-0.6939,0.5404,-0.319,1.0509,-0.2019,0.0656,0.6821,2,6.78,card_present,1,utilities,4.28,0.02,0.877,0,0
11066,-0.6642,1.7392,0.1808,-1.0141,0.777,-1.1644,-0.6878,-0.6418,0.373,0.0279,23,18.07,card_present,1,utilities,5.15,19.58,1.052,0,0
45603,-1.9839,1.1548,0.5473,-0.0684,0.3716,0.0568,-0.0851,-0.5422,-2.1557,0.6444,18,65.36,card_present,1,fuel,4.78,0.14,1.285,0,0
45752,-0.8641,0.5622,2.1762,-0.9778,-0.0362,-0.8415,-1.4542,1.3074,0.3832,-0.0199,13,11.04,card_present,1,utilities,1.75,2.43,0.644,0,0
19167,1.4458,-0.0314,2.396,0.5754,-1.0801,-0.8006,-1.655,-0.8408,-2.2703,-0.8798,20,42.77,card_present,1,fuel,2.46,2.77,1.215,0,0
17027,-0.5029,0.5283,-0.6676,0.3423,0.9537,-0.0202,-0.2498,0.0315,0.3395,-0.3675,10,32.8,online,0,fuel,2.66,3.34,0.908,0,0
26132,-2.7275,-0.9335,-0.3569,0.8458,1.5849,-1.095,1.9268,-0.7473,0.644,-0.4387,1,19.75,online,0,cash_advance,13.96,3.42,1.349,0,0
38635,0.3829,1.0067,-0.065,0.1653,0.1497,0.0394,0.3522,0.5675,0.8876,-1.2863,10,8.15,phone_order,0,grocery,8.69,2.89,1.409,0,0
5276,-0.8948,-0.5089,0.4369,-1.169,-1.5209,-1.0818,0.4255,0.94,0.7157,0.2499,16,35.68,online,0,dining,7.36,7.18,0.58,0,0
27179,0.5535,0.7406,-0.295,-1.4442,-1.9767,-0.287,0.2673,0.3295,0.0156,-0.1799,7,14.63,card_present,1,travel,5.43,0.79,0.825,0,0
2542,1.4159,-0.5002,-0.3531,-0.0559,1.0697,1.1358,0.6608,0.5275,0.4271,0.0942,14,4.98,online,0,online_retail,6.95,5.34,1.218,0,0
36812,0.2054,-1.1685,-0.0902,-0.425,0.3853,-1.0371,-2.018,-0.107,1.2364,-0.1065,15,10.18,card_present,1,fuel,9.84,1.75,1.585,0,0
45942,-0.5353,1.6499,1.0033,0.6175,0.6788,0.0783,1.6838,-0.2282,1.0522,1.5524,5,21.6,card_present,1,online_retail,6.2,1.5,0.466,0,0
46312,-1.3916,0.6845,0.6963,0.0614,0.7991,1.9094,-1.5224,0.7149,0.2578,-0.5307,12,18.36,card_present,1,utilities,5.65,0.67,0.667,0,0
5971,1.1377,-0.711,0.3883,0.2967,0.2424,0.9025,-1.2546,0.8902,-1.3243,0.4911,14,15.63,card_present,1,utilities,3.29,9.12,1.183,0,0
35783,1.0621,0.8652,1.9731,-0.1276,-0.7126,-0.2898,0.3801,0.4491,1.0329,-0.2743,1,10.57,card_present,1,utilities,2.99,1.22,1.116,0,0
17295,0.3725,-1.6168,-1.0732,0.4226,-0.926,0.4235,0.8551,0.6495,-0.4002,-1.6587,11,105.86,card_present,1,online_retail,18.65,0.88,0.901,0,0
6914,2.8008,-0.6628,-1.0642,0.88,0.904,-0.027,-1.2163,1.1509,-0.1877,2.3337,22,14.78,card_present,1,cash_advance,1.61,6.84,0.919,0,0
22306,-0.4179,-0.5272,-0.6709,1.0445,-0.6913,-1.8129,1.0597,2.1559,-0.4153,-0.5672,14,15.05,online,0,dining,9.76,0.48,0.714,0,0
49795,-1.4548,-1.2476,-0.0764,0.7777,0.3203,2.0013,-0.0597,-0.3395,-1.2,-1.5165,23,50.0,card_present,1,utilities,4.56,7.52,0.806,0,0
18593,0.6976,-1.4206,-0.4937,-0.3602,1.3343,-2.0332,-1.2308,0.7989,1.3998,-0.7541,2,59.11,online,0,grocery,1.47,,1.07,0,0
6657,0.2473,1.235,-0.3374,-0.1954,-1.0994,-0.9447,-0.2532,-1.4725,-2.2864,1.897,11,23.55,online,0,dining,11.35,4.25,1.164,0,0
55804,-1.6497,-1.1355,-1.8675,-0.7156,0.7553,-0.416,-1.4356,0.4413,-0.1148,-0.7509,22,3.22,card_present,1,fuel,9.9,3.14,1.052,0,0
27546,1.3882,1.6127,-1.2444,0.1384,-0.7474,-0.2717,0.6467,-1.167,-0.8058,0.1364,20,30.68,card_present,1,utilities,1.86,3.29,0.701,0,0
29823,-1.402,1.42,-0.0491,-1.4666,1.3245,-1.6341,1.0988,-0.5421,-2.1505,-1.8623,8,5.33,card_present,1,cash_advance,10.86,11.63,0.58,1,0
6718,-1.7387,0.92,1.491,-0.2082,-0.2084,1.763,-1.856,0.8418,-0.6305,-1.1633,8,13.16,card_present,1,fuel,0.46,6.63,1.036,0,0
59745,2.4701,0.9422,-0.2819,0.5789,-0.7854,1.0236,0.4901,-0.8498,1.4497,-0.8568,11,128.45,card_present,1,grocery,2.75,2.43,1.871,0,0
1979,-0.0326,-1.2015,-1.0816,0.5364,-0.8848,1.9554,-0.7917,-0.4187,0.0278,1.2849,12,33.74,card_present,1,utilities,1.58,3.41,1.454,0,0
5429,-0.966,-0.5107,1.6702,0.6733,1.0168,-0.3311,1.0037,-0.4956,-1.206,-0.3743,23,14.83,online,0,grocery,5.33,5.5,0.706,0,0
46994,1.5382,0.9077,-0.2555,1.171,1.4064,0.1975,1.4283,0.7423,-1.5071,1.4097,6,25.92,card_present,1,electronics,21.38,2.06,1.559,0,0
55661,1.4825,0.5778,0.7817,-1.8284,-0.5558,-0.6286,-0.5722,2.1306,-0.7116,0.4965,22,110.76,card_present,1,jewelry,5.84,4.47,0.66,0,0
12164,-1.0749,1.418,0.1102,-0.7158,-1.2533,-2.708,0.3343,-0.0715,0.2729,-1.9494,1,199.3,phone_order,0,utilities,3.77,0.72,0.958,0,0
31191,0.2999,-1.3394,0.6305,1.5524,-0.0427,-0.0117,-0.5594,-1.5583,-1.8363,-0.5328,7,16.27,online,0,jewelry,17.63,1.27,1.297,0,0
57426,-1.1484,0.0329,0.9706,-0.2133,0.5447,0.0697,1.0711,0.0435,-0.7902,1.7413,23,32.59,online,0,travel,0.05,0.04,0.667,0,0
34961,-0.2053,-0.9475,0.8402,2.0578,-2.1107,-0.1728,0.9644,-0.7126,1.806,0.4099,18,51.74,card_present,1,utilities,8.93,2.07,1.184,0,0
57782,1.0968,0.4358,-1.2486,-0.1157,-1.5174,-0.7326,-1.6319,-0.1714,-1.2527,0.6309,6,10.31,card_present,1,fuel,12.87,1.51,1.142,0,0
17596,-1.8775,1.4945,-0.0717,2.5736,0.306,1.6536,0.4714,-1.9995,0.8613,0.0624,4,26.78,card_present,1,dining,16.58,3.0,1.95,0,0
21019,0.5605,0.4665,1.3482,0.3593,-0.1666,-0.6785,1.0847,0.1611,-1.8837,-1.41,13,22.46,card_present,1,dining,4.06,0.78,0.671,0,0
45268,0.7747,0.3746,-0.4404,0.7169,0.2382,0.8723,1.3227,-3.2442,-0.4354,-0.6297,7,52.45,card_present,1,online_retail,1.73,3.15,0.945,1,0
31926,-1.382,-0.9889,-0.3181,0.5255,0.5867,0.4624,-1.52,1.4466,0.5159,-0.7411,11,13.79,online,0,entertainment,30.08,6.73,0.768,0,0
14007,1.5791,-0.8658,0.9652,0.7183,0.0573,0.0381,-1.0747,0.9704,-0.0064,-1.9779,16,158.59,card_present,1,online_retail,6.14,14.75,1.392,0,0
43181,-0.4149,1.9384,-0.6388,1.3436,1.7583,-0.3365,0.6873,-1.581,0.8447,0.3473,9,40.89,card_present,1,grocery,6.86,1.36,0.975,0,0
44491,-1.6633,-2.3314,-0.5509,-0.3106,-1.7138,-0.2971,0.6856,-0.5832,-1.3842,-1.7774,12,142.11,card_present,1,cash_advance,0.43,13.53,1.143,0,0
11583,-0.5234,1.2556,-0.4044,-0.6909,-0.3497,-0.4109,-0.0439,-0.8801,1.4302,-0.1388,18,18.03,card_present,1,jewelry,1.92,2.76,1.431,0,0
58910,1.8679,-1.2094,-1.5469,-0.7004,0.6408,-0.6853,0.1599,-0.3307,-0.577,-0.171,8,45.7,online,0,entertainment,6.81,2.35,1.555,0,0
33826,-1.012,0.7924,0.3261,-0.6601,0.6577,0.1761,0.1251,0.0838,0.9121,-0.6367,22,199.33,card_present,1,jewelry,2.1,1.15,1.363,0,0
25083,-1.0563,0.0135,1.4875,2.1167,-0.5799,0.1974,0.2537,0.7309,-1.9553,-1.5657,10,15.69,card_present,1,dining,26.16,1.44,0.538,1,0
12860,0.5456,0.3716,0.2513,0.8262,-0.5819,1.04,-0.8569,2.0048,0.9065,-1.468,21,60.96,card_present,1,entertainment,3.07,0.3,0.646,0,0
1719,0.5564,-0.3536,0.479,-0.0737,0.8412,0.8198,0.064,1.0546,1.3143,1.5455,12,12.64,card_present,1,dining,2.6,9.88,0.636,0,0
915,-0.0131,-1.2392,1.2574,0.4546,0.9787,0.1656,-1.0105,-1.1638,0.4908,1.85,10,41.23,card_present,1,entertainment,5.97,15.45,2.17,0,0
54522,0.9057,0.1851,1.062,-0.2219,-1.016,-0.623,0.2056,0.0325,-0.5239,0.976,13,22.08,card_present,1,electronics,4.41,8.0,1.531,0,0
30148,-0.3043,0.7513,1.0696,-0.2784,0.4267,1.6081,0.7326,-0.1741,0.3555,0.4667,11,42.57,card_present,1,jewelry,5.96,2.13,0.654,0,0
46746,-0.7657,-1.7952,-0.6273,1.3192,-0.4408,-1.4654,-0.5602,-0.7558,-1.2621,1.7888,0,21.03,online,0,dining,1.25,6.66,1.277,1,0
41359,-0.0723,1.3605,-1.0242,0.4892,2.0688,-0.3753,-0.0153,1.0278,0.47,-0.2906,6,21.85,card_present,1,jewelry,13.39,7.72,0.789,0,0
46850,-0.9233,0.6878,0.5437,0.6511,1.2306,-0.7713,1.13,-0.3647,-0.2929,-1.3451,14,16.32,phone_order,0,entertainment,0.18,1.92,1.516,0,0
8782,0.7698,-0.1385,2.3951,-0.4282,-0.8695,-1.5783,-0.1297,-0.7289,0.1188,-0.9384,3,55.01,online,0,jewelry,19.58,2.22,0.776,0,0
50625,-0.5817,-0.4385,-0.526,-0.1985,1.1726,0.5888,0.4507,-0.6021,-0.5031,-0.4204,12,7.74,online,0,online_retail,14.03,0.85,0.811,0,0
56954,0.3842,-0.3182,-1.2574,-0.8641,-0.3953,-0.4772,-0.274,-2.6582,0.4252,-0.6048,9,20.53,card_present,1,electronics,9.73,1.46,1.487,0,0
40767,-1.4669,-0.6459,0.4333,1.4919,0.7906,0.4188,1.1515,-0.122,0.8919,-1.233,19,8.28,online,0,cash_advance,1.91,0.84,0.738,0,0
40444,1.0886,0.7688,-0.3947,-0.6441,0.8041,0.5719,-1.1762,-0.7554,-0.2132,0.8021,14,32.79,online,0,cash_advance,12.24,1.54,0.723,0,0
7498,-0.8896,-1.7456,-0.3477,0.2266,1.8735,-0.0854,0.7594,-1.5409,0.018,-0.1478,14,103.35,card_present,1,travel,1.61,0.62,1.72,0,0
44294,-0.5916,0.8773,0.0139,0.7054,0.5868,1.0282,-0.5678,-0.4373,-0.4508,0.7967,19,57.37,phone_order,0,utilities,4.22,2.12,0.63,0,0
13794,1.5745,-0.6586,-0.8037,1.6456,-0.1224,-0.9984,-0.6799,-0.756,-1.7745,-0.3836,9,3.85,card_present,1,dining,2.75,0.26,0.796,0,0
30468,-1.596,0.9696,-0.075,0.7591,-2.0553,-1.3639,-1.5573,-1.5382,1.0945,-1.4363,10,11.29,card_present,1,cash_advance,2.52,2.2,0.542,0,0
34645,0.964,1.0745,0.9037,-1.1985,1.2725,0.0564,0.6112,0.5301,1.7832,1.0975,20,23.6,online,0,jewelry,19.83,1.17,1.361,0,0
20001,-0.2008,-0.1922,-0.128,0.0222,-0.4925,-0.3514,0.6252,-0.0926,0.7996,-1.0385,11,15.01,card_present,1,cash_advance,1.58,1.29,1.481,0,0
20287,0.4309,0.7452,-0.5889,0.7549,-1.1914,-1.5326,0.7245,-0.3701,-0.4805,0.932,11,68.54,online,0,jewelry,5.63,5.16,1.488,0,0
8660,-0.5997,0.8838,-1.4109,-0.2517,-0.1554,-0.3396,0.3685,0.5066,0.3209,1.6335,8,4.33,online,0,entertainment,54.53,0.06,0.402,0,0
6167,0.6349,-0.7448,0.5908,-0.9977,-0.045,1.205,-1.094,0.9539,2.2714,-0.6773,6,107.14,card_present,1,entertainment,12.92,12.86,1.672,0,0
37140,-0.2886,-1.8879,-1.1713,-0.5923,-1.6025,0.0137,-1.3154,-0.6926,1.2279,-0.3622,13,82.61,card_present,1,travel,19.47,1.0,1.289,0,0
54411,-1.4816,0.1916,0.9641,-0.0279,-1.3358,0.7687,0.4372,1.5309,1.1164,-0.5023,1,57.79,online,0,electronics,2.21,1.45,0.982,0,0
46818,-0.031,0.798,0.0807,-0.1142,-2.2721,0.7824,0.6953,-0.9444,1.0069,1.9186,0,6.32,online,0,grocery,11.23,4.02,1.643,0,0
42918,-1.6996,0.4527,-0.9621,0.3429,0.5366,-0.1263,-2.4475,1.2284,-2.6979,-0.4673,4,20.54,online,0,utilities,8.85,2.91,1.036,0,0
115,-1.1762,0.4639,-1.2385,2.0631,1.1672,0.7516,-0.8157,0.8773,-0.9489,-1.3527,23,6.37,card_present,1,travel,6.27,3.48,0.569,0,0
30389,-1.6665,0.9305,-0.3198,0.7596,1.4853,1.5492,0.6746,-0.4961,-0.113,-2.898,2,46.61,card_present,1,electronics,11.7,2.03,1.01,0,0
17480,0.9955,0.3712,0.805,0.9408,1.3617,1.2024,-0.2998,1.1273,0.0941,0.1904,7,14.51,card_present,1,travel,3.13,1.73,1.21,0,0
58634,1.7192,0.4267,0.3641,0.1198,-1.1789,-0.8134,0.3706,0.4538,0.1732,-2.1266,22,38.28,card_present,1,entertainment,5.33,3.38,0.806,0,0
